model_name,cost_weight,accuracy,precision,recall,f1_score,model_cost,oracle_cost,model_latency,oracle_latency,cold_correct,cold_to_warm,cold_to_hot,warm_to_cold,warm_correct,warm_to_hot,hot_to_cold,hot_to_warm,hot_correct
ONL,0.3,0.4445504363710168,0.6190793993233212,0.4445504363710168,0.4542122846182031,1492.2878938046233,847.9192936411212,483490.4,398957.6,13233.0,3816.0,16834.0,1227.0,445.0,3162.0,1848.0,480.0,8225.0
LR,0.3,0.20282118936472499,0.06107539082852834,0.20282118936472499,0.09329655747160889,1696.8513702717453,847.9192936411212,426487.6,398957.6,0.0,10726.0,23157.0,0.0,1076.0,3758.0,0.0,1636.0,8917.0
SVML,0.3,0.2103105337933834,0.05434994295012067,0.2103105337933834,0.08589990137750998,1710.128297275907,847.9192936411212,403608.4,398957.6,0.0,6819.0,27064.0,0.0,489.0,4345.0,0.0,680.0,9873.0
RF,0.3,0.22122995737771464,0.6194136539939423,0.22122995737771464,0.18416387726616304,1536.0775264150088,847.9192936411212,487006.8,398957.6,1294.0,27518.0,5071.0,166.0,2692.0,1976.0,265.0,3374.0,6914.0
DCT,0.3,0.21112238684798051,0.5099794669496863,0.21112238684798051,0.18926992754927943,1531.3714051139568,847.9192936411212,541217.2,398957.6,1787.0,27533.0,4563.0,328.0,2800.0,1706.0,878.0,3860.0,5815.0
KNN,0.3,0.43373249441851025,0.6533977525387742,0.43373249441851025,0.40883674776054785,1479.2789535043732,847.9192936411212,468520.8,398957.6,12731.0,5254.0,15898.0,1150.0,863.0,2821.0,1324.0,1453.0,7776.0
SV-Grid,0.3,0.201684595088289,0.07872560058640474,0.201684595088289,0.11149833458989555,1632.1965201402752,847.9192936411212,443750.4,398957.6,0.0,20099.0,13784.0,0.0,1836.0,2998.0,0.0,2452.0,8101.0
HV,0.3,0.696062512685204,0.732943259121833,0.696062512685204,0.7077224588728475,1184.7673063035807,847.9192936411212,552980.0,398957.6,27295.0,4429.0,2159.0,2377.0,1306.0,1151.0,3152.0,1707.0,5694.0
SV,0.3,0.2072051958595494,0.6994119257326753,0.2072051958595494,0.14301269931104274,1578.5006060836668,847.9192936411212,455182.4,398957.6,367.0,25399.0,8117.0,34.0,2369.0,2431.0,29.0,3051.0,7473.0
AHL,0.4,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,1749.4395515029385,847.9192936411212,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
AWL,0.4,0.0981124416480617,0.00973638297548923,0.0981124416480617,0.017700784621729988,1659.2421263050499,847.9192936411212,780222.4,398957.6,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0
ACL,0.4,0.6877004262228537,0.47480494909049425,0.6877004262228537,0.5611976297241981,1106.3777455624509,847.9192936411212,1170333.6,398957.6,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0,0.0
SVMR,0.4,0.2130911305053785,0.20513842401643184,0.2130911305053785,0.16012322021722325,1561.0018884813637,847.9192936411212,467694.0,398957.6,1036.0,24957.0,7890.0,195.0,2606.0,2033.0,299.0,3397.0,6857.0
ONL,0.4,0.4445504363710168,0.6190793993233212,0.4445504363710168,0.4542122846182031,1492.2878938046233,847.9192936411212,483490.4,398957.6,13233.0,3816.0,16834.0,1227.0,445.0,3162.0,1848.0,480.0,8225.0
LR,0.4,0.19691495839253095,0.4659113994526761,0.19691495839253095,0.1239949611082896,1587.6737448707208,847.9192936411212,459621.2,398957.6,6.0,24215.0,9662.0,0.0,2756.0,2078.0,1.0,3612.0,6940.0
SVML,0.4,0.18770042622285366,0.14704079152653268,0.18770042622285366,0.13248906854814196,1545.0645572417504,847.9192936411212,480810.4,398957.6,0.0,29249.0,4634.0,0.0,3638.0,1196.0,0.0,4943.0,5610.0
RF,0.4,0.3130708341790136,0.6467865345220536,0.3130708341790136,0.30668811019878217,1460.105637033626,847.9192936411212,525377.2,398957.6,6708.0,23968.0,3207.0,722.0,2664.0,1448.0,1054.0,3446.0,6053.0
DCT,0.4,0.3018063730464786,0.5805164594915213,0.3018063730464786,0.30211421443241704,1452.8054272299667,847.9192936411212,566650.0,398957.6,6997.0,24035.0,2851.0,839.0,2729.0,1266.0,1568.0,3841.0,5144.0
KNN,0.4,0.7270955956971787,0.7071027094567482,0.7270955956971787,0.7107989728816368,1176.911204110987,847.9192936411212,576877.6,398957.6,29831.0,1373.0,2679.0,3041.0,529.0,1264.0,3896.0,1193.0,5464.0
SV-Grid,0.4,0.20091333468642175,0.37341110081934537,0.20091333468642175,0.12644755809370306,1589.756167623347,847.9192936411212,453500.0,398957.6,37.0,24580.0,9266.0,1.0,2429.0,2404.0,3.0,3117.0,7433.0
HV,0.4,0.696062512685204,0.732943259121833,0.696062512685204,0.7077224588728475,1184.7673063035807,847.9192936411212,552980.0,398957.6,27295.0,4429.0,2159.0,2377.0,1306.0,1151.0,3152.0,1707.0,5694.0
SV,0.4,0.2608077937893241,0.6786637346110351,0.2608077937893241,0.24582763225521317,1494.4147317413247,847.9192936411212,481628.4,398957.6,3506.0,27003.0,3374.0,358.0,2894.0,1582.0,524.0,3579.0,6450.0
AHL,0.5,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,1749.4395515029385,847.9192936411212,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
AWL,0.5,0.0981124416480617,0.00973638297548923,0.0981124416480617,0.017700784621729988,1659.2421263050499,847.9192936411212,780222.4,398957.6,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0
ACL,0.5,0.6877004262228537,0.47480494909049425,0.6877004262228537,0.5611976297241981,1106.3777455624509,847.9192936411212,1170333.6,398957.6,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0,0.0
SVMR,0.5,0.29389080576415666,0.5686284988275687,0.29389080576415666,0.2801407164084372,1453.5365616031681,847.9192936411212,501398.8,398957.6,5912.0,24490.0,3481.0,813.0,2696.0,1325.0,1230.0,3451.0,5872.0
ONL,0.5,0.4445504363710168,0.6190793993233212,0.4445504363710168,0.4542122846182031,1492.2878938046233,847.9192936411212,483490.4,398957.6,13233.0,3816.0,16834.0,1227.0,445.0,3162.0,1848.0,480.0,8225.0
LR,0.5,0.23237264055206008,0.39704924374757694,0.23237264055206008,0.2052045848727424,1507.7390470404766,847.9192936411212,493477.2,398957.6,2760.0,27178.0,3945.0,293.0,3403.0,1138.0,450.0,4817.0,5286.0
SVML,0.5,0.21972802922670995,0.49632758022461604,0.21972802922670995,0.19232945431898413,1515.8362672358048,847.9192936411212,510442.4,398957.6,2722.0,27646.0,3515.0,292.0,3690.0,852.0,480.0,5659.0,4414.0
RF,0.5,0.5189973614775726,0.7211194920074122,0.5189973614775726,0.5622021604339758,1290.1853355986352,847.9192936411212,554652.0,398957.6,17829.0,13532.0,2522.0,1494.0,2110.0,1230.0,2028.0,2893.0,5632.0
DCT,0.5,0.5088086056423787,0.6996182015548479,0.5088086056423787,0.5514611396192757,1294.0482244718191,847.9192936411212,587268.0,398957.6,17978.0,13483.0,2422.0,1570.0,2142.0,1122.0,2453.0,3151.0,4949.0
KNN,0.5,0.7270955956971787,0.7071027094567482,0.7270955956971787,0.7107989728816368,1176.911204110987,847.9192936411212,576877.6,398957.6,29831.0,1373.0,2679.0,3041.0,529.0,1264.0,3896.0,1193.0,5464.0
SV-Grid,0.5,0.24942155469859956,0.5922848079780498,0.24942155469859956,0.21033406654604986,1532.7696526853742,847.9192936411212,475974.0,398957.6,2966.0,23363.0,7554.0,351.0,2450.0,2033.0,530.0,3150.0,6873.0
HV,0.5,0.696062512685204,0.732943259121833,0.696062512685204,0.7077224588728475,1184.7673063035807,847.9192936411212,552980.0,398957.6,27295.0,4429.0,2159.0,2377.0,1306.0,1151.0,3152.0,1707.0,5694.0
SV,0.5,0.5419525065963062,0.7246204432087403,0.5419525065963062,0.5920068863392772,1283.4273515502482,847.9192936411212,538959.2,398957.6,18952.0,12774.0,2157.0,1642.0,2011.0,1181.0,2229.0,2585.0,5739.0
AHL,0.6,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,1749.4395515029385,847.9192936411212,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
AWL,0.6,0.0981124416480617,0.00973638297548923,0.0981124416480617,0.017700784621729988,1659.2421263050499,847.9192936411212,780222.4,398957.6,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0
ACL,0.6,0.6877004262228537,0.47480494909049425,0.6877004262228537,0.5611976297241981,1106.3777455624509,847.9192936411212,1170333.6,398957.6,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0,0.0
SVMR,0.6,0.4117515729652933,0.6258866768704935,0.4117515729652933,0.42587403038697297,1350.541594634789,847.9192936411212,543814.4,398957.6,13034.0,18268.0,2581.0,1613.0,2203.0,1018.0,2672.0,2831.0,5050.0
ONL,0.6,0.4445504363710168,0.6190793993233212,0.4445504363710168,0.4542122846182031,1492.2878938046233,847.9192936411212,483490.4,398957.6,13233.0,3816.0,16834.0,1227.0,445.0,3162.0,1848.0,480.0,8225.0
LR,0.6,0.3807793789324132,0.6676830935421276,0.3807793789324132,0.4287996756322313,1387.4598353237584,847.9192936411212,547728.4,398957.6,11970.0,19027.0,2886.0,1201.0,2909.0,724.0,1915.0,4756.0,3882.0
SVML,0.6,0.32906433935457685,0.5961921158313941,0.32906433935457685,0.35509556763093336,1430.2018106339797,847.9192936411212,551809.6,398957.6,9406.0,21856.0,2621.0,1010.0,3142.0,682.0,1931.0,4957.0,3665.0
RF,0.6,0.6048102293484879,0.7199772057894741,0.6048102293484879,0.6420053315156614,1224.786011051461,847.9192936411212,584900.8,398957.6,22804.0,9117.0,1962.0,2028.0,1739.0,1067.0,2805.0,2492.0,5256.0
DCT,0.6,0.5968946620661659,0.7095709561063867,0.5968946620661659,0.6328188196712329,1235.400868185848,847.9192936411212,604348.8,398957.6,22834.0,9082.0,1967.0,2048.0,1768.0,1018.0,3076.0,2670.0,4807.0
KNN,0.6,0.7270955956971787,0.7071027094567482,0.7270955956971787,0.7107989728816368,1176.911204110987,847.9192936411212,576877.6,398957.6,29831.0,1373.0,2679.0,3041.0,529.0,1264.0,3896.0,1193.0,5464.0
SV-Grid,0.6,0.38017048914146534,0.6555604003745988,0.38017048914146534,0.3957086147827811,1422.745402141365,847.9192936411212,512216.4,398957.6,10502.0,18010.0,5371.0,1051.0,2235.0,1548.0,1516.0,3043.0,5994.0
HV,0.6,0.696062512685204,0.732943259121833,0.696062512685204,0.7077224588728475,1184.7673063035807,847.9192936411212,552980.0,398957.6,27295.0,4429.0,2159.0,2377.0,1306.0,1151.0,3152.0,1707.0,5694.0
SV,0.6,0.6584940125837224,0.7278798281779453,0.6584940125837224,0.6811875723350225,1198.138772741446,847.9192936411212,578490.0,398957.6,25818.0,6511.0,1554.0,2415.0,1488.0,931.0,3447.0,1968.0,5138.0
AHL,0.7,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,1749.4395515029385,847.9192936411212,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
AWL,0.7,0.0981124416480617,0.00973638297548923,0.0981124416480617,0.017700784621729988,1659.2421263050499,847.9192936411212,780222.4,398957.6,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0
ACL,0.7,0.6877004262228537,0.47480494909049425,0.6877004262228537,0.5611976297241981,1106.3777455624509,847.9192936411212,1170333.6,398957.6,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0,0.0
SVMR,0.7,0.5640755023340775,0.6599407467968227,0.5640755023340775,0.5862346393785739,1250.7096873518526,847.9192936411212,627072.4,398957.6,22304.0,9350.0,2229.0,2940.0,1050.0,844.0,4879.0,1236.0,4438.0
ONL,0.7,0.4445504363710168,0.6190793993233212,0.4445504363710168,0.4542122846182031,1492.2878938046233,847.9192936411212,483490.4,398957.6,13233.0,3816.0,16834.0,1227.0,445.0,3162.0,1848.0,480.0,8225.0
LR,0.7,0.659691495839253,0.6998868493858378,0.659691495839253,0.6325511710203172,1161.5893857418464,847.9192936411212,619692.0,398957.6,28638.0,2882.0,2363.0,3615.0,639.0,580.0,5671.0,1656.0,3226.0
SVML,0.7,0.5265475948853258,0.6791902671116572,0.5265475948853258,0.5525304375657,1258.2101813746542,847.9192936411212,615228.4,398957.6,21279.0,11629.0,975.0,2782.0,1604.0,448.0,4956.0,2537.0,3060.0
RF,0.7,0.6767404099857925,0.720115568389857,0.6767404099857925,0.6895369511531412,1171.6993245749127,847.9192936411212,616988.8,398957.6,27089.0,5156.0,1638.0,2582.0,1321.0,931.0,3716.0,1904.0,4933.0
DCT,0.7,0.6695555104526081,0.7141029785535105,0.6695555104526081,0.6825906091714067,1183.6284162217978,847.9192936411212,620864.4,398957.6,26988.0,5215.0,1680.0,2551.0,1363.0,920.0,3847.0,2068.0,4638.0
KNN,0.7,0.7274000405926527,0.7115053588609459,0.7274000405926527,0.7056197839382818,1145.9718393541389,847.9192936411212,616831.2,398957.6,30858.0,1629.0,1396.0,3397.0,646.0,791.0,4652.0,1566.0,4335.0
SV-Grid,0.7,0.5413639131317232,0.6766743302475315,0.5413639131317232,0.576748540520639,1308.7868617431284,847.9192936411212,565671.2,398957.6,20092.0,9115.0,4676.0,2300.0,1175.0,1359.0,3483.0,1664.0,5406.0
HV,0.7,0.696062512685204,0.732943259121833,0.696062512685204,0.7077224588728475,1184.7673063035807,847.9192936411212,552980.0,398957.6,27295.0,4429.0,2159.0,2377.0,1306.0,1151.0,3152.0,1707.0,5694.0
SV,0.7,0.7046478587375685,0.7284823517193927,0.7046478587375685,0.7003035344294752,1137.7814842312296,847.9192936411212,624420.4,398957.6,29125.0,3740.0,1018.0,3030.0,1109.0,695.0,4466.0,1603.0,4484.0
AHL,0.8,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,1749.4395515029385,847.9192936411212,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
AWL,0.8,0.0981124416480617,0.00973638297548923,0.0981124416480617,0.017700784621729988,1659.2421263050499,847.9192936411212,780222.4,398957.6,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0
ACL,0.8,0.6877004262228537,0.47480494909049425,0.6877004262228537,0.5611976297241981,1106.3777455624509,847.9192936411212,1170333.6,398957.6,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0,0.0
SVMR,0.8,0.5963466612543129,0.6513484841748225,0.5963466612543129,0.6007484589278074,1206.0071292988496,847.9192936411212,729532.0,398957.6,24893.0,7423.0,1567.0,3478.0,739.0,617.0,5987.0,816.0,3750.0
ONL,0.8,0.44408362086462355,0.6293803497898377,0.44408362086462355,0.4633486609250178,1466.9542752003747,847.9192936411212,491903.2,398957.6,13233.0,6911.0,13739.0,1227.0,885.0,2722.0,1848.0,943.0,7762.0
LR,0.8,0.7261213720316623,0.6904029273853504,0.7261213720316623,0.6537852387092409,1065.0441917880803,847.9192936411212,674629.6,398957.6,33172.0,122.0,589.0,4437.0,79.0,318.0,7548.0,480.0,2525.0
SVML,0.8,0.6446519180028415,0.6781015882223864,0.6446519180028415,0.611808996223403,1128.3562627708145,847.9192936411212,661185.2,398957.6,28605.0,4809.0,469.0,3818.0,767.0,249.0,6749.0,1414.0,2390.0
RF,0.8,0.6910696163994317,0.7164482053350313,0.6910696163994317,0.6927558212987375,1140.803767695627,847.9192936411212,640253.2,398957.6,28347.0,4216.0,1320.0,2829.0,1192.0,813.0,4315.0,1728.0,4510.0
DCT,0.8,0.6873553886746498,0.7167666685164281,0.6873553886746498,0.6928822537529328,1170.8759987183143,847.9192936411212,623741.6,398957.6,28035.0,4298.0,1550.0,2695.0,1253.0,886.0,4001.0,1974.0,4578.0
KNN,0.8,0.7274000405926527,0.7115053588609459,0.7274000405926527,0.7056197839382818,1145.9718393541389,847.9192936411212,616831.2,398957.6,30858.0,1629.0,1396.0,3397.0,646.0,791.0,4652.0,1566.0,4335.0
SV-Grid,0.8,0.5899330221229956,0.6634137007017192,0.5899330221229956,0.60269201874368,1244.3307603998373,847.9192936411212,643295.2,398957.6,23541.0,6502.0,3840.0,3064.0,636.0,1134.0,4906.0,758.0,4889.0
HV,0.8,0.696062512685204,0.732943259121833,0.696062512685204,0.7077224588728475,1184.7673063035807,847.9192936411212,552980.0,398957.6,27295.0,4429.0,2159.0,2377.0,1306.0,1151.0,3152.0,1707.0,5694.0
SV,0.8,0.7210269941140653,0.7213503386204186,0.7210269941140653,0.6933429037664675,1098.7697425835358,847.9192936411212,669478.8,398957.6,31031.0,2195.0,657.0,3609.0,736.0,489.0,5692.0,1103.0,3758.0
AHL,0.9,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,1749.4395515029385,847.9192936411212,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
AWL,0.9,0.0981124416480617,0.00973638297548923,0.0981124416480617,0.017700784621729988,1659.2421263050499,847.9192936411212,780222.4,398957.6,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0
ACL,0.9,0.6877004262228537,0.47480494909049425,0.6877004262228537,0.5611976297241981,1106.3777455624509,847.9192936411212,1170333.6,398957.6,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0,0.0
SVMR,0.9,0.6661051349705703,0.6535558031510615,0.6661051349705703,0.6128979171305409,1157.995544344534,847.9192936411212,996056.4,398957.6,30491.0,3002.0,390.0,4316.0,284.0,234.0,8201.0,308.0,2044.0
ONL,0.9,0.44408362086462355,0.6293803497898377,0.44408362086462355,0.4633486609250178,1466.9542752003747,847.9192936411212,491903.2,398957.6,13233.0,6911.0,13739.0,1227.0,885.0,2722.0,1848.0,943.0,7762.0
LR,0.9,0.7205804749340369,0.67300580747411,0.7205804749340369,0.6347850473862232,1046.5619550997847,847.9192936411212,716864.0,398957.6,33553.0,1.0,329.0,4657.0,0.0,177.0,8600.0,3.0,1950.0
SVML,0.9,0.6830728638116501,0.675708375420632,0.6830728638116501,0.6209332492598932,1079.5450093130785,847.9192936411212,697780.8,398957.6,31297.0,2241.0,345.0,4237.0,423.0,174.0,7748.0,870.0,1935.0
RF,0.9,0.6961234016642988,0.7129578464583656,0.6961234016642988,0.6887788168120961,1129.4272976257214,847.9192936411212,664952.4,398957.6,29149.0,3701.0,1033.0,3089.0,1068.0,677.0,4912.0,1560.0,4081.0
DCT,0.9,0.6960219200324741,0.7177150334509756,0.6960219200324741,0.6966263554866714,1161.7407712969648,847.9192936411212,628018.4,398957.6,28657.0,3829.0,1397.0,2842.0,1157.0,835.0,4178.0,1896.0,4479.0
KNN,0.9,0.7274000405926527,0.7115053588609459,0.7274000405926527,0.7056197839382818,1145.9718393541389,847.9192936411212,616831.2,398957.6,30858.0,1629.0,1396.0,3397.0,646.0,791.0,4652.0,1566.0,4335.0
SV-Grid,0.9,0.6770042622285366,0.6443422830310824,0.6770042622285366,0.6108516097995997,1145.2344500240245,847.9192936411212,1036778.4,398957.6,31340.0,2108.0,435.0,4458.0,130.0,246.0,8514.0,153.0,1886.0
HV,0.9,0.696062512685204,0.732943259121833,0.696062512685204,0.7077224588728475,1184.7673063035807,847.9192936411212,552980.0,398957.6,27295.0,4429.0,2159.0,2377.0,1306.0,1151.0,3152.0,1707.0,5694.0
SV,0.9,0.7270955956971789,0.7145041639356292,0.7270955956971789,0.6745905003485855,1065.978988087947,847.9192936411212,716392.0,398957.6,32480.0,1032.0,371.0,4142.0,392.0,300.0,6983.0,618.0,2952.0
AHL,1.0,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,1749.4395515029385,847.9192936411212,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
AWL,1.0,0.0981124416480617,0.00973638297548923,0.0981124416480617,0.017700784621729988,1659.2421263050499,847.9192936411212,780222.4,398957.6,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0
ACL,1.0,0.6877004262228537,0.47480494909049425,0.6877004262228537,0.5611976297241981,1106.3777455624509,847.9192936411212,1170333.6,398957.6,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0,0.0
SVMR,1.0,0.7086665313578242,0.654459461772749,0.7086665313578242,0.6181105154428492,1118.2957033007262,847.9192936411212,1046109.6,398957.6,33379.0,261.0,243.0,4663.0,20.0,151.0,9014.0,22.0,1517.0
