model_name,cost_weight,accuracy,precision,recall,f1_score,model_cost,oracle_cost,model_latency,oracle_latency,cold_correct,cold_to_warm,cold_to_hot,warm_to_cold,warm_correct,warm_to_hot,hot_to_cold,hot_to_warm,hot_correct
ACL,0.1,0.6877004262228537,0.47480494909049425,0.6877004262228537,0.5611976297241981,30992.53611599794,636.5473848000292,1170333.6,398957.6,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0,0.0
SVMR,0.1,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
ONL,0.1,0.7216155875786482,0.7101200150691401,0.7216155875786482,0.7103310230718531,16592.016462398526,636.5473848000292,527612.8,398957.6,28201.0,1498.0,4184.0,2579.0,439.0,1816.0,3200.0,439.0,6914.0
LR,0.1,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
SVML,0.1,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
RF,0.1,0.21179216561802314,0.4192128749228473,0.21179216561802314,0.08811437648861416,18303.577602801448,636.5473848000292,405704.4,398957.6,139.0,651.0,33093.0,35.0,230.0,4569.0,95.0,392.0,10066.0
DCT,0.1,0.1978282930789527,0.31620679485043846,0.1978282930789527,0.09890640972574641,20218.435332801404,636.5473848000292,475008.0,398957.6,493.0,910.0,32480.0,187.0,404.0,4243.0,671.0,1032.0,8850.0
KNN,0.1,0.4944388065760097,0.6242693633698119,0.4944388065760097,0.4517108142069152,18025.806862799756,636.5473848000292,488854.4,398957.6,16103.0,2126.0,15654.0,1314.0,577.0,2943.0,1768.0,1104.0,7681.0
SV-Grid,0.1,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
HV,0.1,0.688451390298356,0.7310742496772902,0.688451390298356,0.7024174769886681,19774.80200639824,636.5473848000292,569568.0,398957.6,27078.0,4875.0,1930.0,2402.0,1396.0,1036.0,3203.0,1904.0,5446.0
SV,0.1,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
AHL,0.2,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
AWL,0.2,0.0981124416480617,0.00973638297548923,0.0981124416480617,0.017700784621729988,45186.75333600136,636.5473848000292,780222.4,398957.6,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0
ACL,0.2,0.6877004262228537,0.47480494909049425,0.6877004262228537,0.5611976297241981,30992.53611599794,636.5473848000292,1170333.6,398957.6,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0,0.0
SVMR,0.2,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
ONL,0.2,0.7216155875786482,0.7101200150691401,0.7216155875786482,0.7103310230718531,16592.016462398526,636.5473848000292,527612.8,398957.6,28201.0,1498.0,4184.0,2579.0,439.0,1816.0,3200.0,439.0,6914.0
LR,0.2,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
SVML,0.2,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
RF,0.2,0.20722549218591438,0.4385874829035564,0.20722549218591438,0.10527535505391719,22990.062475601582,636.5473848000292,428872.8,398957.6,207.0,7400.0,26276.0,55.0,1102.0,3677.0,134.0,1518.0,8901.0
DCT,0.2,0.1947635477978486,0.33190602760609406,0.1947635477978486,0.11127728623044682,24794.638518001328,636.5473848000292,492589.2,398957.6,503.0,7751.0,25629.0,189.0,1287.0,3358.0,672.0,2075.0,7806.0
KNN,0.2,0.4944388065760097,0.6242693633698119,0.4944388065760097,0.4517108142069152,18025.806862799756,636.5473848000292,488854.4,398957.6,16103.0,2126.0,15654.0,1314.0,577.0,2943.0,1768.0,1104.0,7681.0
SV-Grid,0.2,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
HV,0.2,0.688451390298356,0.7310742496772902,0.688451390298356,0.7024174769886681,19774.80200639824,636.5473848000292,569568.0,398957.6,27078.0,4875.0,1930.0,2402.0,1396.0,1036.0,3203.0,1904.0,5446.0
SV,0.2,0.2141059468236249,0.05202882209492178,0.2141059468236249,0.07741098576532249,17515.070637601457,636.5473848000292,390386.8,398957.6,0.0,67.0,33816.0,0.0,16.0,4818.0,0.0,20.0,10533.0
AHL,0.3,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
AWL,0.3,0.0981124416480617,0.00973638297548923,0.0981124416480617,0.017700784621729988,45186.75333600136,636.5473848000292,780222.4,398957.6,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0
ACL,0.3,0.6877004262228537,0.47480494909049425,0.6877004262228537,0.5611976297241981,30992.53611599794,636.5473848000292,1170333.6,398957.6,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0,0.0
SVMR,0.3,0.2001420742845545,0.11987405357157825,0.2001420742845545,0.13700843696260015,36296.00896480288,636.5473848000292,460981.6,398957.6,0.0,28903.0,4980.0,0.0,2795.0,2039.0,0.0,3487.0,7066.0
ONL,0.3,0.7182666937284351,0.7238553322953927,0.7182666937284351,0.7179321461576558,17762.922446398406,636.5473848000292,536968.8,398957.6,28201.0,2800.0,2882.0,2579.0,914.0,1341.0,3200.0,1079.0,6274.0
LR,0.3,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
SVML,0.3,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
RF,0.3,0.19640755023340775,0.44786504426929563,0.19640755023340775,0.14465882882103742,37340.85476200308,636.5473848000292,483656.0,398957.6,277.0,29287.0,4319.0,86.0,3053.0,1695.0,221.0,3985.0,6347.0
DCT,0.3,0.1853054597117922,0.3795941173591607,0.1853054597117922,0.14420833712674302,38755.255036803326,636.5473848000292,541769.2,398957.6,523.0,29382.0,3978.0,198.0,3158.0,1478.0,686.0,4418.0,5449.0
KNN,0.3,0.4944388065760097,0.6242693633698119,0.4944388065760097,0.4517108142069152,18025.806862799756,636.5473848000292,488854.4,398957.6,16103.0,2126.0,15654.0,1314.0,577.0,2943.0,1768.0,1104.0,7681.0
SV-Grid,0.3,0.20060888979094785,0.12033339157873613,0.20060888979094785,0.13763969410405413,36310.106517602886,636.5473848000292,460806.8,398957.6,0.0,28956.0,4927.0,0.0,2806.0,2028.0,0.0,3475.0,7078.0
HV,0.3,0.688451390298356,0.7310742496772902,0.688451390298356,0.7024174769886681,19774.80200639824,636.5473848000292,569568.0,398957.6,27078.0,4875.0,1930.0,2402.0,1396.0,1036.0,3203.0,1904.0,5446.0
SV,0.3,0.2012380759082606,0.3552780164263531,0.2012380759082606,0.13575833201761084,35788.26363240269,636.5473848000292,456503.2,398957.6,21.0,28185.0,5677.0,3.0,2682.0,2149.0,4.0,3337.0,7212.0
AHL,0.4,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
AWL,0.4,0.0981124416480617,0.00973638297548923,0.0981124416480617,0.017700784621729988,45186.75333600136,636.5473848000292,780222.4,398957.6,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0
ACL,0.4,0.6877004262228537,0.47480494909049425,0.6877004262228537,0.5611976297241981,30992.53611599794,636.5473848000292,1170333.6,398957.6,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0,0.0
SVMR,0.4,0.19415465800690074,0.1440851407732772,0.19415465800690074,0.14090912411162598,38399.55937200345,636.5473848000292,475075.2,398957.6,0.0,31273.0,2610.0,0.0,3615.0,1219.0,2.0,4600.0,5951.0
ONL,0.4,0.7182666937284351,0.7238553322953927,0.7182666937284351,0.7179321461576558,17762.922446398406,636.5473848000292,536968.8,398957.6,28201.0,2800.0,2882.0,2579.0,914.0,1341.0,3200.0,1079.0,6274.0
LR,0.4,0.1885122792774508,0.24779675012903182,0.1885122792774508,0.14011632073846025,39404.35175680366,636.5473848000292,484242.4,398957.6,2.0,32212.0,1669.0,0.0,3967.0,867.0,1.0,5233.0,5319.0
SVML,0.4,0.18774101887558353,0.15746690351543538,0.18774101887558353,0.13899419997363274,39423.19424240361,636.5473848000292,484930.0,398957.6,0.0,32182.0,1701.0,0.0,3969.0,865.0,0.0,5272.0,5281.0
RF,0.4,0.2924903592449767,0.5362321303320408,0.2924903592449767,0.25926194605397385,35238.90119960241,636.5473848000292,520607.6,398957.6,5853.0,25546.0,2484.0,684.0,2926.0,1224.0,1023.0,3898.0,5632.0
DCT,0.4,0.28368175360259795,0.48080807101268713,0.28368175360259795,0.2552740216564567,36274.72547840244,636.5473848000292,564799.6,398957.6,6040.0,25471.0,2372.0,765.0,2975.0,1094.0,1428.0,4163.0,4962.0
KNN,0.4,0.7162776537446722,0.6978607110745563,0.7162776537446722,0.6994480165376112,18947.480299598286,636.5473848000292,589514.8,398957.6,29483.0,1347.0,3053.0,3029.0,480.0,1325.0,3976.0,1249.0,5328.0
SV-Grid,0.4,0.19683377308707123,0.13982467222549275,0.19683377308707123,0.14202185440748943,38011.35721920334,636.5473848000292,472133.2,398957.6,0.0,30952.0,2931.0,1.0,3476.0,1357.0,2.0,4329.0,6222.0
HV,0.4,0.688451390298356,0.7310742496772902,0.688451390298356,0.7024174769886681,19774.80200639824,636.5473848000292,569568.0,398957.6,27078.0,4875.0,1930.0,2402.0,1396.0,1036.0,3203.0,1904.0,5446.0
SV,0.4,0.19581895676882483,0.48934094031036823,0.19581895676882483,0.1453044410609622,38159.40341480339,636.5473848000292,481817.2,398957.6,130.0,30839.0,2914.0,41.0,3402.0,1391.0,75.0,4362.0,6116.0
AHL,0.5,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
AWL,0.5,0.0981124416480617,0.00973638297548923,0.0981124416480617,0.017700784621729988,45186.75333600136,636.5473848000292,780222.4,398957.6,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0
ACL,0.5,0.6877004262228537,0.47480494909049425,0.6877004262228537,0.5611976297241981,30992.53611599794,636.5473848000292,1170333.6,398957.6,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0,0.0
SVMR,0.5,0.18607672011365942,0.15445632307564588,0.18607672011365942,0.13669499134326304,39428.40265160358,636.5473848000292,488125.2,398957.6,0.0,32063.0,1820.0,1.0,3942.0,891.0,7.0,5320.0,5226.0
ONL,0.5,0.7182666937284351,0.7238553322953927,0.7182666937284351,0.7179321461576558,17762.922446398406,636.5473848000292,536968.8,398957.6,28201.0,2800.0,2882.0,2579.0,914.0,1341.0,3200.0,1079.0,6274.0
LR,0.5,0.1683986198498072,0.44026983876346604,0.1683986198498072,0.12386704300249365,41079.53091200349,636.5473848000292,509462.4,398957.6,49.0,32931.0,903.0,11.0,4358.0,465.0,39.0,6624.0,3890.0
SVML,0.5,0.16931195453622894,0.3099986260454658,0.16931195453622894,0.12378415166864257,40954.78110200347,636.5473848000292,507959.6,398957.6,23.0,32885.0,975.0,5.0,4334.0,495.0,21.0,6547.0,3985.0
RF,0.5,0.4864217576618632,0.6471139071023112,0.4864217576618632,0.48613021772266346,27352.97821959979,636.5473848000292,550503.6,398957.6,16209.0,15579.0,2095.0,1324.0,2412.0,1098.0,1893.0,3315.0,5345.0
DCT,0.5,0.4793789324132332,0.6185226925564953,0.4793789324132332,0.4797268084576439,28239.95236999982,636.5473848000292,586696.4,398957.6,16370.0,15566.0,1947.0,1391.0,2473.0,970.0,2227.0,3550.0,4776.0
KNN,0.5,0.7162776537446722,0.6978607110745563,0.7162776537446722,0.6994480165376112,18947.480299598286,636.5473848000292,589514.8,398957.6,29483.0,1347.0,3053.0,3029.0,480.0,1325.0,3976.0,1249.0,5328.0
SV-Grid,0.5,0.19100872742033692,0.20616988406691084,0.19100872742033692,0.14024254410669618,38947.29366600361,636.5473848000292,485488.4,398957.6,2.0,31757.0,2124.0,2.0,3815.0,1017.0,6.0,4953.0,5594.0
HV,0.5,0.688451390298356,0.7310742496772902,0.688451390298356,0.7024174769886681,19774.80200639824,636.5473848000292,569568.0,398957.6,27078.0,4875.0,1930.0,2402.0,1396.0,1036.0,3203.0,1904.0,5446.0
SV,0.5,0.5721331439009539,0.7032382447078043,0.5721331439009539,0.5860880869793712,24048.586733999018,636.5473848000292,548519.2,398957.6,20677.0,11297.0,1909.0,1703.0,2112.0,1019.0,2337.0,2816.0,5400.0
AHL,0.6,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
AWL,0.6,0.0981124416480617,0.00973638297548923,0.0981124416480617,0.017700784621729988,45186.75333600136,636.5473848000292,780222.4,398957.6,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0
ACL,0.6,0.6877004262228537,0.47480494909049425,0.6877004262228537,0.5611976297241981,30992.53611599794,636.5473848000292,1170333.6,398957.6,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0,0.0
SVMR,0.6,0.27832352344225697,0.42071221524222296,0.27832352344225697,0.24261986939170557,36457.81322960242,636.5473848000292,518881.6,398957.6,5521.0,26949.0,1413.0,572.0,3582.0,680.0,745.0,5198.0,4610.0
ONL,0.6,0.7182666937284351,0.7238553322953927,0.7182666937284351,0.7179321461576558,17762.922446398406,636.5473848000292,536968.8,398957.6,28201.0,2800.0,2882.0,2579.0,914.0,1341.0,3200.0,1079.0,6274.0
LR,0.6,0.27367566470468846,0.5729159723155363,0.27367566470468846,0.24423729775924796,38466.57723280209,636.5473848000292,551867.6,398957.6,6849.0,26422.0,612.0,978.0,3561.0,295.0,1502.0,5977.0,3074.0
SVML,0.6,0.16113253501116298,0.4281848173147029,0.16113253501116298,0.1263077386185547,42587.56662240277,636.5473848000292,532517.6,398957.6,471.0,32729.0,683.0,219.0,4277.0,338.0,814.0,6548.0,3191.0
RF,0.6,0.6576618632027602,0.7298923569033061,0.6576618632027602,0.6816939724735971,21286.667863998162,636.5473848000292,594046.8,398957.6,25762.0,6406.0,1715.0,2232.0,1658.0,944.0,3186.0,2384.0,4983.0
DCT,0.6,0.6528922265070023,0.7213613627911627,0.6528922265070023,0.6754482373534219,21854.89826079812,636.5473848000292,615502.8,398957.6,25844.0,6332.0,1707.0,2289.0,1652.0,893.0,3440.0,2441.0,4672.0
KNN,0.6,0.7162776537446722,0.6978607110745563,0.7162776537446722,0.6994480165376112,18947.480299598286,636.5473848000292,589514.8,398957.6,29483.0,1347.0,3053.0,3029.0,480.0,1325.0,3976.0,1249.0,5328.0
SV-Grid,0.6,0.28593464582910494,0.5828061384682341,0.28593464582910494,0.2503330104829224,35874.68966200246,636.5473848000292,508927.6,398957.6,5565.0,26645.0,1673.0,579.0,3429.0,826.0,752.0,4707.0,5094.0
HV,0.6,0.688451390298356,0.7310742496772902,0.688451390298356,0.7024174769886681,19774.80200639824,636.5473848000292,569568.0,398957.6,27078.0,4875.0,1930.0,2402.0,1396.0,1036.0,3203.0,1904.0,5446.0
SV,0.6,0.6586157905419119,0.7379781441792368,0.6586157905419119,0.6819611169063006,21723.059508798106,636.5473848000292,587559.6,398957.6,25913.0,6635.0,1335.0,2291.0,1746.0,797.0,3316.0,2446.0,4791.0
AHL,0.7,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
AWL,0.7,0.0981124416480617,0.00973638297548923,0.0981124416480617,0.017700784621729988,45186.75333600136,636.5473848000292,780222.4,398957.6,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0
ACL,0.7,0.6877004262228537,0.47480494909049425,0.6877004262228537,0.5611976297241981,30992.53611599794,636.5473848000292,1170333.6,398957.6,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0,0.0
SVMR,0.7,0.7266896691698802,0.7089212928222137,0.7266896691698802,0.6973638600799072,21995.001183197954,636.5473848000292,606424.8,398957.6,31174.0,1609.0,1100.0,3763.0,536.0,535.0,5297.0,1162.0,4094.0
ONL,0.7,0.7182666937284351,0.7238553322953927,0.7182666937284351,0.7179321461576558,17762.922446398406,636.5473848000292,536968.8,398957.6,28201.0,2800.0,2882.0,2579.0,914.0,1341.0,3200.0,1079.0,6274.0
LR,0.7,0.7238887761315201,0.6976256356289159,0.7238887761315201,0.6638260846175159,24795.3394535979,636.5473848000292,652718.4,398957.6,32934.0,488.0,461.0,4383.0,235.0,216.0,6871.0,1185.0,2497.0
SVML,0.7,0.7306880454637711,0.6795671502839659,0.7306880454637711,0.6583173061188891,25350.194806797917,636.5473848000292,666912.0,398957.6,33327.0,53.0,503.0,4562.0,31.0,241.0,7631.0,279.0,2643.0
RF,0.7,0.6686624720925514,0.7288737967788805,0.6686624720925514,0.6858140639368979,21470.5450403981,636.5473848000292,611880.4,398957.6,26702.0,5714.0,1467.0,2429.0,1585.0,820.0,3525.0,2370.0,4658.0
DCT,0.7,0.6649279480414045,0.7250747007578543,0.6649279480414045,0.6813006847034553,21887.362365598055,636.5473848000292,622376.0,398957.6,26739.0,5714.0,1430.0,2464.0,1609.0,761.0,3676.0,2464.0,4413.0
KNN,0.7,0.7233813679723969,0.7065712002995218,0.7233813679723969,0.6999795012968223,20974.00598319804,636.5473848000292,626809.2,398957.6,30872.0,1635.0,1376.0,3426.0,608.0,800.0,4746.0,1646.0,4161.0
SV-Grid,0.7,0.7047493403693931,0.7243053897296277,0.7047493403693931,0.7017483692131866,21035.961401998058,636.5473848000292,587045.6,398957.6,29044.0,3509.0,1330.0,3062.0,1111.0,661.0,4107.0,1878.0,4568.0
HV,0.7,0.688451390298356,0.7310742496772902,0.688451390298356,0.7024174769886681,19774.80200639824,636.5473848000292,569568.0,398957.6,27078.0,4875.0,1930.0,2402.0,1396.0,1036.0,3203.0,1904.0,5446.0
SV,0.7,0.6957377714633651,0.7298329519612673,0.6957377714633651,0.6925552581346601,22087.900694798,636.5473848000292,622894.8,398957.6,28834.0,4142.0,907.0,2989.0,1246.0,599.0,4519.0,1835.0,4199.0
AHL,0.8,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
AWL,0.8,0.0981124416480617,0.00973638297548923,0.0981124416480617,0.017700784621729988,45186.75333600136,636.5473848000292,780222.4,398957.6,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0
ACL,0.8,0.6877004262228537,0.47480494909049425,0.6877004262228537,0.5611976297241981,30992.53611599794,636.5473848000292,1170333.6,398957.6,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0,0.0
SVMR,0.8,0.7413436168053582,0.6826162749659115,0.7413436168053582,0.678698078103426,23621.107418797947,636.5473848000292,734144.8,398957.6,32961.0,60.0,862.0,4398.0,25.0,411.0,6857.0,156.0,3540.0
ONL,0.8,0.711812461944388,0.735041304589111,0.711812461944388,0.7180130621793579,18767.38208559828,636.5473848000292,548371.6,398957.6,28201.0,3642.0,2040.0,2579.0,1296.0,959.0,3200.0,1779.0,5574.0
LR,0.8,0.7207022528922264,0.6820909219893044,0.7207022528922264,0.6402519713594185,26632.33798239791,636.5473848000292,699398.0,398957.6,33452.0,70.0,361.0,4624.0,43.0,167.0,8259.0,280.0,2014.0
SVML,0.8,0.7235640349096814,0.6686578851851147,0.7235640349096814,0.6417595853672672,26595.515525197905,636.5473848000292,699739.2,398957.6,33475.0,0.0,408.0,4646.0,0.0,188.0,8378.0,0.0,2175.0
RF,0.8,0.6784453014004465,0.7225793770255915,0.6784453014004465,0.6834811823809963,22290.655475198026,636.5473848000292,636415.6,398957.6,27840.0,4892.0,1151.0,2766.0,1374.0,694.0,4271.0,2069.0,4213.0
DCT,0.8,0.6774913740612949,0.7232405156723669,0.6774913740612949,0.6848209261621534,21984.259135998043,636.5473848000292,631434.0,398957.6,27695.0,4910.0,1278.0,2700.0,1417.0,717.0,4064.0,2221.0,4268.0
KNN,0.8,0.7233813679723969,0.7065712002995218,0.7233813679723969,0.6999795012968223,20974.00598319804,636.5473848000292,626809.2,398957.6,30872.0,1635.0,1376.0,3426.0,608.0,800.0,4746.0,1646.0,4161.0
SV-Grid,0.8,0.7382585751978892,0.6974267039597062,0.7382585751978892,0.690652904609377,22607.517235997937,636.5473848000292,721854.0,398957.6,32184.0,663.0,1036.0,4105.0,217.0,512.0,6112.0,468.0,3973.0
HV,0.8,0.688451390298356,0.7310742496772902,0.688451390298356,0.7024174769886681,19774.80200639824,636.5473848000292,569568.0,398957.6,27078.0,4875.0,1930.0,2402.0,1396.0,1036.0,3203.0,1904.0,5446.0
SV,0.8,0.7134361680535823,0.7219961790262006,0.7134361680535823,0.6864721438642155,23382.371710397958,636.5473848000292,674802.0,398957.6,30828.0,2512.0,543.0,3607.0,829.0,398.0,5802.0,1257.0,3494.0
AHL,0.9,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
AWL,0.9,0.0981124416480617,0.00973638297548923,0.0981124416480617,0.017700784621729988,45186.75333600136,636.5473848000292,780222.4,398957.6,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0
ACL,0.9,0.6877004262228537,0.47480494909049425,0.6877004262228537,0.5611976297241981,30992.53611599794,636.5473848000292,1170333.6,398957.6,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0,0.0
SVMR,0.9,0.730140044651918,0.6740066790014743,0.730140044651918,0.6564229197695675,25435.470369597922,636.5473848000292,944767.2,398957.6,33271.0,18.0,594.0,4514.0,2.0,318.0,7828.0,24.0,2701.0
ONL,0.9,0.711812461944388,0.735041304589111,0.711812461944388,0.7180130621793579,18767.38208559828,636.5473848000292,548371.6,398957.6,28201.0,3642.0,2040.0,2579.0,1296.0,959.0,3200.0,1779.0,5574.0
LR,0.9,0.716338542723767,0.6691562954517845,0.716338542723767,0.6268136058839883,27600.199272797898,636.5473848000292,731316.0,398957.6,33608.0,0.0,275.0,4711.0,0.0,123.0,8867.0,0.0,1686.0
